Feature,Split,Gain,Cover,Frequency,RealCover,RealCover %,LongName
D_7865_AVG_CLAIM_CNT,0.65,2.2777536626546557e-4,2.5893375742908515e-5,6.91085003455425e-4,371,0.371,CHEST PAIN
D_7860_FIRST_EXP_DT,1400,2.2670066851596758e-4,2.2943216459788093e-5,6.91085003455425e-4,NA,NA,DYSPNEA AND RESPIRATORY ABNORMALITIES
P_99245_AVG_CLAIM_CNT,0.15,2.2561269208416077e-4,2.6190967066139594e-4,0.00138217000691085,109,0.109,"OFFICE CONSULTATION FOR A NEW OR ESTABLISHED PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 80 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
S_S51_AVG_CLAIM,0.35,2.253463888400557e-4,5.131265680391039e-5,0.002073255010366275,174,0.174,OPHTHALMOLOGY
D_7194_LAST_EXP_DT,555,2.2489053605398215e-4,1.2851220646007104e-5,6.91085003455425e-4,NA,NA,PAIN IN JOINT
G_581600_FIRST_EXP_DT,446.5,2.2426818902049822e-4,3.3483108972678596e-4,0.00138217000691085,NA,NA,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS)***
P_99213_LAST_EXP_DT,8.5,2.2398948261159924e-4,1.558591262146133e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
S_S21_FIRST_EXP,15,2.2174232099010985e-4,8.831673026116204e-6,6.91085003455425e-4,NA,NA,DIAGNOSTIC RADIOLOGY
P_99214_FIRST_EXP_DT,71.5,2.2130897557054972e-4,3.2445668853912406e-5,0.00138217000691085,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
D_2724_FIRST_EXP_DT,395,2.210492029575076e-4,3.442392737862013e-5,6.91085003455425e-4,NA,NA,OTHER AND UNSPECIFIED HYPERLIPIDEMIA
P_99222_FIRST_EXP_DT,119.5,2.2078071091961537e-4,2.3539775610431125e-4,6.91085003455425e-4,NA,NA,"INITIAL HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PROBLEM(S) REQUIRING ADMISSION ARE OF MODERATE SEVERITY. TYPICALLY, 50 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
G_751000_LAST_EXP_DT,1.5,2.2042028954266218e-4,2.1357661256873225e-5,6.91085003455425e-4,NA,NA,CENTRAL MUSCLE RELAXANTS***
P_99245_FIRST_EXP_DT,63,2.1808411697382812e-4,9.935584975810015e-5,6.91085003455425e-4,NA,NA,"OFFICE CONSULTATION FOR A NEW OR ESTABLISHED PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 80 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_492700_LAST_EXP_DT,26.5,2.1804325948980102e-4,5.6145385369488015e-5,6.91085003455425e-4,NA,NA,PROTON PUMP INHIBITORS***
P_99245_LAST_EXP_DT,58.5,2.1648994549884295e-4,2.436456803493386e-4,6.91085003455425e-4,NA,NA,"OFFICE CONSULTATION FOR A NEW OR ESTABLISHED PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 80 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_012000_FIRST_EXP_DT,1629.5,2.140282820862114e-4,5.846035457817981e-5,6.91085003455425e-4,NA,NA,AMINOPENICILLINS***
G_651000_LAST_EXP_DT,613,2.1402244530277896e-4,2.2631282851059605e-5,6.91085003455425e-4,NA,NA,OPIOID AGONISTS***
P_83735_FIRST_EXP_DT,57.5,2.137656268317516e-4,3.427348879265968e-4,0.00138217000691085,NA,NA,MAGNESIUM
G_050000_FIRST_EXP_DT,1628,2.129127268526863e-4,4.703714601141944e-5,6.91085003455425e-4,NA,NA,FLUOROQUINOLONES***
G_040000_LAST_EXP_DT,640,2.128901093168856e-4,1.7247175554323827e-5,6.91085003455425e-4,NA,NA,TETRACYCLINES***
G_012000_FIRST_EXP_DT,1706.5,2.1286822137901395e-4,1.8956571730155959e-4,6.91085003455425e-4,NA,NA,AMINOPENICILLINS***
G_021000_FIRST_EXP_DT,391.5,2.1158631781766435e-4,1.5726404854631002e-5,6.91085003455425e-4,NA,NA,CEPHALOSPORINS - 1ST GENERATION***
AGE,78.5,2.1136743843894784e-4,1.1962998020782851e-5,6.91085003455425e-4,650,0.65,Age
D_4019_FIRST_EXP_DT,1154.5,2.112448659868666e-4,3.403006956944977e-4,0.00138217000691085,NA,NA,UNSPECIFIED ESSENTIAL HYPERTENSION
P_99222_LAST_EXP_DT,296.5,2.1089684777470736e-4,1.5970090498004948e-5,6.91085003455425e-4,NA,NA,"INITIAL HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PROBLEM(S) REQUIRING ADMISSION ARE OF MODERATE SEVERITY. TYPICALLY, 50 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
P_99285_AVG_CLAIM_CNT,0.55,2.0894079572691095e-4,7.350288107340415e-5,6.91085003455425e-4,379,0.379,"EMERGENCY DEPARTMENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS WITHIN THE CONSTRAINTS IMPOSED BY THE URGENCY OF THE PATIENT'S CLINICAL CONDITION AND/OR MENTAL STATUS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF HIGH SEVERITY AND POSE AN IMMEDIATE SIGNIFICANT THREAT TO LIFE OR PHYSIOLOGIC FUNCTION."
GENDER,0.5,2.0891613531690887e-4,7.997724628642676e-5,0.002073255010366275,481,0.481,NA
S_S24_FIRST_EXP,59.5,2.0835492858987977e-4,8.152856649826268e-6,6.91085003455425e-4,NA,NA,FAMILY MEDICINE
G_726000_LAST_EXP_DT,125,2.069555597619523e-4,1.3977645099562172e-5,6.91085003455425e-4,NA,NA,ANTICONVULSANTS - MISC.***
G_659917_LAST_EXP_DT,1273,2.0673011400187431e-4,4.813013473438767e-5,6.91085003455425e-4,NA,NA,HYDROCODONE COMBINATIONS***
D_2724_FIRST_EXP_DT,266.5,2.0662432230216134e-4,2.4704697777689765e-4,6.91085003455425e-4,NA,NA,OTHER AND UNSPECIFIED HYPERLIPIDEMIA
P_99214_FIRST_EXP_DT,1070.5,2.065871128077795e-4,2.1787796611713494e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
S_S21_AVG_CLAIM,0.35,2.058888875896739e-4,1.1324610904385767e-5,6.91085003455425e-4,550,0.55,DIAGNOSTIC RADIOLOGY
P_99232_FIRST_EXP_DT,1625.5,2.0424364425965488e-4,2.2506065373961477e-5,6.91085003455425e-4,NA,NA,"SUBSEQUENT HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED INTERVAL HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS RESPONDING INADEQUATELY TO THERAPY OR HAS DEVELOPED A MINOR COMPLICATION. TYPICALLY, 25 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
G_726000_LAST_EXP_DT,10.5,2.0237645723961733e-4,1.993455574898087e-4,0.00138217000691085,NA,NA,ANTICONVULSANTS - MISC.***
P_71020_FIRST_EXP_DT,1572,2.0209351916272982e-4,3.411643410595895e-5,6.91085003455425e-4,NA,NA,"RADIOLOGIC EXAMINATION, CHEST, 2 VIEWS, FRONTAL AND LATERAL;"
S_S21_AVG_CLAIM,1.65,2.0176447049672603e-4,4.0287613172305664e-5,6.91085003455425e-4,550,0.55,DIAGNOSTIC RADIOLOGY
S_S08_FIRST_EXP,24.5,2.0166670437423264e-4,1.8294828446044828e-4,6.91085003455425e-4,NA,NA,CARDIOVASCULAR DISEASE
G_340000_LAST_EXP_DT,35.5,2.0159082618961095e-4,4.511337041025761e-5,6.91085003455425e-4,NA,NA,CALCIUM CHANNEL BLOCKERS***
D_3000_FIRST_EXP_DT,201.5,2.0156018307659063e-4,2.8633729146848563e-5,6.91085003455425e-4,NA,NA,(blank)
P_99245_AVG_CLAIM_CNT,0.25,2.0017460364952225e-4,8.134049606413178e-5,0.00138217000691085,108,0.108,"OFFICE CONSULTATION FOR A NEW OR ESTABLISHED PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 80 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
AGE,44.5,1.9924677396314304e-4,2.2806143285390248e-5,0.00138217000691085,662,0.662,Age
G_659917_LAST_EXP_DT,224,1.985367292585867e-4,1.3696283204657109e-5,6.91085003455425e-4,NA,NA,HYDROCODONE COMBINATIONS***
P_99204_AVG_CLAIM_CNT,0.05,1.9813253200589025e-4,1.154065545574071e-5,6.91085003455425e-4,398,0.398,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 45 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_97110_AVG_CLAIM_CNT,0.65,1.9755906803365302e-4,2.1798342409873354e-5,6.91085003455425e-4,115,0.115,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; THERAPEUTIC EXERCISES TO DEVELOP STRENGTH AND ENDURANCE, RANGE OF MOTION AND FLEXIBILITY"
AGE,20.5,1.9743576598364273e-4,1.7432115551527268e-4,6.91085003455425e-4,668,0.668,Age
P_99213_LAST_EXP_DT,403.5,1.9730297916055475e-4,9.304324598800962e-6,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_71020_FIRST_EXP_DT,50.5,1.9658505479836462e-4,3.34357305868404e-5,6.91085003455425e-4,NA,NA,"RADIOLOGIC EXAMINATION, CHEST, 2 VIEWS, FRONTAL AND LATERAL;"
P_99205_AVG_CLAIM_CNT,0.25,1.9321584452178158e-4,4.624989662836581e-5,0.00138217000691085,221,0.221,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 60 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_445050_LAST_EXP_DT,486.5,1.9280063034035635e-4,4.0732978879856806e-5,6.91085003455425e-4,NA,NA,LEUKOTRIENE RECEPTOR ANTAGONISTS***
D_7194_FIRST_EXP_DT,1766.5,1.896464325734658e-4,1.929389074018126e-4,0.00138217000691085,NA,NA,PAIN IN JOINT
P_99213_FIRST_EXP_DT,1729.5,1.88099101285526e-4,1.3732072313359622e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
D_7807_LAST_EXP_DT,0.5,1.8794836635338321e-4,2.9716172071656927e-4,0.00138217000691085,NA,NA,MALAISE AND FATIGUE
G_581600_FIRST_EXP_DT,422,1.8775181267129582e-4,1.8802492068620318e-4,6.91085003455425e-4,NA,NA,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS)***
D_2689_FIRST_EXP_DT,49,1.8649617463539216e-4,3.626688886335693e-5,6.91085003455425e-4,NA,NA,UNSPECIFIED VITAMIN D DEFICIENCY
G_171000_LAST_EXP_DT,892.5,1.8642467403834478e-4,2.263883142237403e-5,6.91085003455425e-4,NA,NA,VIRAL VACCINES***
P_99213_LAST_EXP_DT,34.5,1.8496255978851857e-4,7.663598220249773e-6,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_97110_LAST_EXP_DT,346,1.8449050992841998e-4,2.0951681330239118e-5,6.91085003455425e-4,NA,NA,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; THERAPEUTIC EXERCISES TO DEVELOP STRENGTH AND ENDURANCE, RANGE OF MOTION AND FLEXIBILITY"
G_726000_FIRST_EXP_DT,1748.5,1.833800618803983e-4,4.702382500321751e-6,6.91085003455425e-4,NA,NA,ANTICONVULSANTS - MISC.***
G_661000_LAST_EXP_DT,480.5,1.8307071235847895e-4,9.725734693268968e-6,6.91085003455425e-4,NA,NA,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***
P_84484_FIRST_EXP_DT,2012,1.8299483417385726e-4,6.60972885803454e-5,6.91085003455425e-4,NA,NA,"TROPONIN, QUANTITATIVE"
S_S42_LAST_EXP_,8.5,1.8296273186497883e-4,3.325767311054129e-5,6.91085003455425e-4,NA,NA,NEPHROLOGY
G_661000_LAST_EXP_DT,46.5,1.8270299500223525e-4,1.3805648681994939e-5,6.91085003455425e-4,NA,NA,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***
P_93306_AVG_CLAIM_CNT,0.15,1.8052003799850271e-4,9.860543296272485e-6,6.91085003455425e-4,233,0.233,"ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITH SPECTRAL DOPPLER ECHOCARDIOGRAPHY, AND WITH COLOR FLOW DOPPLER ECHOCARDIOGRAPHY"
D_V723_LAST_EXP_DT,183.5,1.8033836811416802e-4,2.201090129741546e-4,6.91085003455425e-4,NA,NA,(blank)
D_V761_LAST_EXP_DT,428.5,1.7975468977092404e-4,2.3411671914889246e-4,6.91085003455425e-4,NA,NA,(blank)
P_99213_LAST_EXP_DT,468,1.7912650595400769e-4,1.1527356649219116e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_221000_FIRST_EXP_DT,97.5,1.7906376053210892e-4,1.3383084100149434e-4,6.91085003455425e-4,NA,NA,GLUCOCORTICOSTEROIDS***
G_394000_FIRST_EXP_DT,55.5,1.7872376789716932e-4,2.3993133922903422e-5,6.91085003455425e-4,NA,NA,HMG COA REDUCTASE INHIBITORS***
D_3382_AVG_CLAIM_CNT,0.15,1.7790297022698243e-4,6.671405126009468e-5,6.91085003455425e-4,83,0.083,(blank)
D_7807_LAST_EXP_DT,98,1.769880544239475e-4,2.8170824111831548e-5,6.91085003455425e-4,NA,NA,MALAISE AND FATIGUE
P_99203_LAST_EXP_DT,1362.5,1.7330723287186503e-4,1.4923814110464814e-4,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE SEVERITY. TYPICALLY, 30 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
D_7242_FIRST_EXP_DT,1173,1.7283518301176648e-4,1.9895458589908213e-5,6.91085003455425e-4,NA,NA,LUMBAGO
G_160000_FIRST_EXP_DT,247.5,1.7242150098599227e-4,2.1135156016540349e-4,6.91085003455425e-4,NA,NA,ANTI-INFECTIVE AGENTS - MISC.***
S_S37_AVG_CLAIM,2.75,1.707842832331929e-4,2.0560665336151845e-4,6.91085003455425e-4,500,0.5,INTERNAL MEDICINE
S_S64_FIRST_EXP,44.5,1.701437692112755e-4,1.9768798003588208e-4,0.00138217000691085,NA,NA,PEDIATRICS
P_99214_LAST_EXP_DT,11.5,1.6967091679345498e-4,1.9688627735892938e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
S_S21_FIRST_EXP,30.5,1.689672195908814e-4,1.4796811618267628e-4,0.002073255010366275,NA,NA,DIAGNOSTIC RADIOLOGY
S_S05_AVG_CLAIM,0.25,1.684524882519331e-4,1.2911786829965203e-4,6.91085003455425e-4,263,0.263,ANESTHESIOLOGY
D_7812_AVG_CLAIM_CNT,0.25,1.681978585746929e-4,1.721287395820386e-4,6.91085003455425e-4,97,0.097,ABNORMALITY OF GAIT
S_S21_AVG_CLAIM,0.85,1.6781117167229378e-4,2.56349481837911e-5,6.91085003455425e-4,548,0.548,DIAGNOSTIC RADIOLOGY
