Feature,Split,Gain,Cover,Frequency,RealCover,RealCover %,LongName
D_4011_FIRST_EXP_DT,2.5,0.005140438320678529,8.380959480394905e-4,5.367686527106817e-4,NA,NA,BENIGN ESSENTIAL HYPERTENSION
S_S37_LAST_EXP_,0.5,0.0051378428360435895,0.0014041425732234988,0.003757380568974772,NA,NA,INTERNAL MEDICINE
G_371000_LAST_EXP_DT,65.5,0.0047257352555456714,5.851389656417748e-4,5.367686527106817e-4,NA,NA,CARBONIC ANHYDRASE INHIBITORS***
D_3449_AVG_CLAIM_CNT,0.05,0.004612362085379914,0.028036843375044473,0.003757380568974772,554,0.06205197132616488,(blank)
S_S37_AVG_CLAIM,0.05,0.004397674605644535,0.00241333664554257,0.00644122383252818,5007,0.5608198924731183,INTERNAL MEDICINE
D_2768_LAST_EXP_DT,31.5,0.004259547610292563,0.0014995016449528588,5.367686527106817e-4,NA,NA,HYPOPOTASSEMIA
S_S14_LAST_EXP_,0.5,0.004222756989001991,1.5928809764072628e-4,0.0010735373054213634,NA,NA,CLINICAL NEUROPHYSIOLOGY
D_4019_LAST_EXP_DT,464.5,0.004130003169128574,0.002286152014270179,0.0010735373054213634,NA,NA,UNSPECIFIED ESSENTIAL HYPERTENSION
G_797000_FIRST_EXP_DT,39.5,0.004084171437350025,0.0012733026049729721,5.367686527106817e-4,NA,NA,POTASSIUM***
D_7288_FIRST_EXP_DT,27.5,0.003944435783830166,4.997271758968519e-4,5.367686527106817e-4,NA,NA,"OTHER DISORDERS OF MUSCLE LIGAMENT, AND FASCIA"
D_4010_FIRST_EXP_DT,0.5,0.003936109322055306,0.001788697831798624,0.001610305958132045,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
G_050000_FIRST_EXP_DT,5144,0.003683026016613931,0.0010062652889223013,5.367686527106817e-4,NA,NA,FLUOROQUINOLONES***
D_7807_AVG_CLAIM_CNT,0.05,0.0035475334462090917,0.004348426401732478,0.0021470746108427268,4808,0.5385304659498208,MALAISE AND FATIGUE
D_7807_LAST_EXP_DT,1.5,0.0031703057783041347,0.0012010526214600245,0.0010735373054213634,NA,NA,MALAISE AND FATIGUE
P_99214_AVG_CLAIM_CNT,0.05,0.003132611907679451,0.0011682520233431257,0.0026838432635534087,5652,0.6330645161290323,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
D_4010_FIRST_EXP_DT,788,0.0030826613520436356,0.004058494910361091,0.001610305958132045,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
G_661000_AVG_CLAIM_CNT,0.05,0.003048187134724954,0.001154554688278018,0.001610305958132045,4646,0.5203853046594982,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***
D_2768_LAST_EXP_DT,20.5,0.003040738358081848,0.001224488744045413,5.367686527106817e-4,NA,NA,HYPOPOTASSEMIA
S_S14_AVG_CLAIM,0.05,0.0030013186567731014,0.011552017433915296,0.0021470746108427268,503,0.056339605734767026,CLINICAL NEUROPHYSIOLOGY
D_4010_LAST_EXP_DT,433.5,0.0029216378989150274,0.0018519346644538645,5.367686527106817e-4,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
D_4019_AVG_CLAIM_CNT,0.05,0.0027053021749880294,0.0014647385188962126,0.0026838432635534087,3587,0.40176971326164873,UNSPECIFIED ESSENTIAL HYPERTENSION
G_371000_AVG_CLAIM_CNT,0.65,0.0026563791394336096,2.0831751491576586e-4,5.367686527106817e-4,1589,0.17797939068100357,CARBONIC ANHYDRASE INHIBITORS***
S_S08_LAST_EXP_,0.5,0.0025270125561808613,0.004305231322641593,0.0042941492216854536,NA,NA,CARDIOVASCULAR DISEASE
S_S21_LAST_EXP_,0.5,0.002178440681648306,8.762123748070861e-4,0.00322061191626409,NA,NA,DIAGNOSTIC RADIOLOGY
D_4019_LAST_EXP_DT,333,0.00212841229594203,7.514551653880375e-4,5.367686527106817e-4,NA,NA,UNSPECIFIED ESSENTIAL HYPERTENSION
G_371000_AVG_CLAIM_CNT,0.75,0.002113193265630206,0.009443159550270074,0.0010735373054213634,1591,0.17820340501792115,CARBONIC ANHYDRASE INHIBITORS***
G_651000_AVG_CLAIM_CNT,0.05,0.00210894903356227,5.935585322291811e-4,5.367686527106817e-4,3478,0.3895609318996416,OPIOID AGONISTS***
S_S11_AVG_CLAIM,0.05,0.0020370906114085497,0.010137358574295189,0.0026838432635534087,258,0.02889784946236559,CHILD NEUROLOGY
D_4010_LAST_EXP_DT,1080,0.001931206017614874,0.0012939590158535384,5.367686527106817e-4,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
S_S64_LAST_EXP_,0.5,0.001924587462858603,0.011323326401695588,0.005367686527106817,NA,NA,PEDIATRICS
G_371000_FIRST_EXP_DT,5152,0.0019243467687124437,3.7302186794430206e-4,0.0010735373054213634,NA,NA,CARBONIC ANHYDRASE INHIBITORS***
D_4010_LAST_EXP_DT,628.5,0.0019029992235521165,0.0010898914999679461,5.367686527106817e-4,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
D_4010_LAST_EXP_DT,1078.5,0.001896846580692399,0.0017158655244215873,0.0010735373054213634,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
S_S11_LAST_EXP_,0.5,0.0018769673973574163,1.0267785317810335e-4,0.0010735373054213634,NA,NA,CHILD NEUROLOGY
G_221000_AVG_CLAIM_CNT,0.05,0.0017564562538015837,8.22682864879912e-4,0.0010735373054213634,4411,0.4940636200716846,GLUCOCORTICOSTEROIDS***
G_371000_LAST_EXP_DT,80.5,0.0017540604571832676,4.877975798303244e-4,5.367686527106817e-4,NA,NA,CARBONIC ANHYDRASE INHIBITORS***
D_2768_LAST_EXP_DT,0.5,0.0017286642662097216,4.708950988274238e-4,0.003757380568974772,NA,NA,HYPOPOTASSEMIA
P_99213_FIRST_EXP_DT,5168,0.0016664550953218776,0.006877212662300249,0.0010735373054213634,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
D_4010_LAST_EXP_DT,629,0.0016451316781727647,0.003288543723455668,0.0010735373054213634,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
D_7288_LAST_EXP_DT,71.5,0.0016429911788921573,3.313985806976191e-4,5.367686527106817e-4,NA,NA,"OTHER DISORDERS OF MUSCLE LIGAMENT, AND FASCIA"
G_021000_FIRST_EXP_DT,82,0.0015793047188148194,7.826915322191908e-4,5.367686527106817e-4,NA,NA,CEPHALOSPORINS - 1ST GENERATION***
G_797000_LAST_EXP_DT,419,0.0015259933035597505,0.0018293495068521862,5.367686527106817e-4,NA,NA,POTASSIUM***
G_372000_AVG_CLAIM_CNT,0.05,0.0014834636624588532,5.422379440159598e-4,0.001610305958132045,1700,0.19041218637992832,LOOP DIURETICS***
G_171000_AVG_CLAIM_CNT,0.05,0.0013705241186127387,0.0016577938400956364,0.0010735373054213634,2201,0.2465277777777778,VIRAL VACCINES***
D_V058_FIRST_EXP_DT,5122,0.0012971391171894722,0.002904084500059234,0.0010735373054213634,NA,NA,(blank)
G_050000_FIRST_EXP_DT,5150,0.0012688806202455407,0.0011068609321289223,5.367686527106817e-4,NA,NA,FLUOROQUINOLONES***
D_7295_LAST_EXP_DT,335.5,0.0012651005651552567,1.7225525970818563e-4,5.367686527106817e-4,NA,NA,PAIN IN LIMB
G_797000_FIRST_EXP_DT,5.5,0.001235296726540677,2.2357214807365165e-4,5.367686527106817e-4,NA,NA,POTASSIUM***
P_80048_AVG_CLAIM_CNT,0.05,0.0012241093720075174,0.00198776251006732,0.001610305958132045,1830,0.2049731182795699,"BASIC METABOLIC PANEL (CALCIUM, TOTAL) THIS PANEL MUST INCLUDE THE FOLLOWING: CALCIUM, TOTAL (82310) CARBON DIOXIDE (BICARBONATE) (82374) CHLORIDE (82435) CREATININE (82565) GLUCOSE (82947) POTASSIUM (84132) SODIUM (84295) UREA NITROGEN (BUN) (84520)"
S_S23_LAST_EXP_,0.5,0.0012141386437160302,0.003596630046036227,0.003757380568974772,NA,NA,"ENDOCRINOLOGY, DIABETES & METABOLISM"
G_492700_LAST_EXP_DT,2250.5,0.0012108125399224547,0.001197325427003964,5.367686527106817e-4,NA,NA,PROTON PUMP INHIBITORS***
G_034000_FIRST_EXP_DT,5168,0.0012078367518726567,0.0031901695975316622,5.367686527106817e-4,NA,NA,AZITHROMYCIN***
D_7820_FIRST_EXP_DT,5144,0.001200609838037433,1.0587661285694506e-4,5.367686527106817e-4,NA,NA,DISTURBANCE OF SKIN SENSATION
P_36415_AVG_CLAIM_CNT,0.05,0.0011923975821823225,0.0015041258594540349,0.001610305958132045,4165,0.4665098566308244,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE
D_4019_LAST_EXP_DT,286.5,0.0011534856491248224,0.002307399918202749,0.001610305958132045,NA,NA,UNSPECIFIED ESSENTIAL HYPERTENSION
G_651000_FIRST_EXP_DT,5168,0.0011463103232754812,0.0011062383925283632,5.367686527106817e-4,NA,NA,OPIOID AGONISTS***
P_99213_FIRST_EXP_DT,2363.5,0.0011299572764365718,0.0026209383686080496,0.0010735373054213634,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_99245_AVG_CLAIM_CNT,0.05,0.001105641641210977,0.004387895412407923,0.0026838432635534087,1012,0.11335125448028674,"OFFICE CONSULTATION FOR A NEW OR ESTABLISHED PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 80 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_371000_AVG_CLAIM_CNT,0.55,0.0010975480377233963,2.917949277364709e-4,0.0010735373054213634,1625,0.1820116487455197,CARBONIC ANHYDRASE INHIBITORS***
G_171000_FIRST_EXP_DT,5162,0.0010963377651913438,0.002091073519800411,5.367686527106817e-4,NA,NA,VIRAL VACCINES***
G_394000_AVG_CLAIM_CNT,0.05,0.0010917810179305336,6.717250548916282e-4,0.0010735373054213634,2777,0.31104390681003585,HMG COA REDUCTASE INHIBITORS***
G_394000_FIRST_EXP_DT,5168,0.0010895945605333265,9.568385401709359e-4,5.367686527106817e-4,NA,NA,HMG COA REDUCTASE INHIBITORS***
S_S48_AVG_CLAIM,0.05,0.0010662891996058737,6.569948349373141e-4,5.367686527106817e-4,3144,0.3521505376344086,NURSE PRACTITIONER
D_2768_LAST_EXP_DT,6.5,0.0010400505618864768,5.956047089007861e-4,5.367686527106817e-4,NA,NA,HYPOPOTASSEMIA
G_371000_AVG_CLAIM_CNT,0.25,0.0010119359138475008,0.0019369233846511208,0.00322061191626409,1593,0.17842741935483872,CARBONIC ANHYDRASE INHIBITORS***
S_S51_AVG_CLAIM,0.05,9.86079073181752e-4,4.6495471978934483e-4,0.001610305958132045,1907,0.21359767025089607,OPHTHALMOLOGY
S_S44_FIRST_EXP,126,9.83403736319221e-4,2.4824611102759357e-4,0.0010735373054213634,NA,NA,NEUROLOGY
P_93010_FIRST_EXP_DT,5160,9.340690768934806e-4,4.3047020835496443e-4,0.001610305958132045,NA,NA,"ELECTROCARDIOGRAM, ROUTINE ECG WITH AT LEAST 12 LEADS; INTERPRETATION AND REPORT ONLY"
D_4010_AVG_CLAIM_CNT,0.05,8.634691373361257e-4,2.403993773904691e-4,0.0010735373054213634,475,0.053203405017921146,MALIGNANT ESSENTIAL HYPERTENSION
G_797000_FIRST_EXP_DT,2,8.502619235784313e-4,2.873156990084172e-4,5.367686527106817e-4,NA,NA,POTASSIUM***
P_99203_LAST_EXP_DT,267.5,8.434624202275801e-4,0.00146582820449161,5.367686527106817e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE SEVERITY. TYPICALLY, 30 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
D_2768_LAST_EXP_DT,837.5,8.113629736888706e-4,1.9910811126408435e-4,5.367686527106817e-4,NA,NA,HYPOPOTASSEMIA
P_99213_FIRST_EXP_DT,2199.5,8.012717202366018e-4,2.8030368319746873e-4,5.367686527106817e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_36415_LAST_EXP_DT,1.5,7.893812065194746e-4,1.8101424711140066e-4,5.367686527106817e-4,NA,NA,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE
AGE,59.95,7.72287085050403e-4,7.41142241927613e-4,5.367686527106817e-4,4965,0.5561155913978495,Age
D_7295_AVG_CLAIM_CNT,0.05,7.660229937579325e-4,0.0015436199164901546,0.0010735373054213634,3141,0.35181451612903225,PAIN IN LIMB
G_034000_FIRST_EXP_DT,5164,7.638928350535597e-4,0.0010841470841705392,5.367686527106817e-4,NA,NA,AZITHROMYCIN***
P_G8978_FIRST_EXP_DT,266.5,7.398624848367542e-4,4.4112158745352234e-4,5.367686527106817e-4,NA,NA,"MOBILITY: WALKING & MOVING AROUND FUNCTIONAL LIMITATION, CURRENT STATUS, AT THERAPY EPISODE OUTSET AND AT REPORTING INTERVALS"
D_2768_AVG_CLAIM_CNT,0.25,7.327194445643241e-4,4.762181823969795e-4,0.001610305958132045,4411,0.4940636200716846,HYPOPOTASSEMIA
D_3449_LAST_EXP_DT,46.5,7.262175200184525e-4,3.6898259937323264e-5,5.367686527106817e-4,NA,NA,(blank)
D_7288_FIRST_EXP_DT,28.5,7.244573241527033e-4,2.6310582565334167e-4,5.367686527106817e-4,NA,NA,"OTHER DISORDERS OF MUSCLE LIGAMENT, AND FASCIA"
S_S51_FIRST_EXP,6.5,7.226546170290998e-4,7.961171536824107e-4,5.367686527106817e-4,NA,NA,OPHTHALMOLOGY
G_661000_FIRST_EXP_DT,5166,7.189216690083299e-4,0.0016902030586652074,5.367686527106817e-4,NA,NA,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***
S_S67_LAST_EXP_,0.5,7.09557128274786e-4,0.0026262725838934603,0.0042941492216854536,NA,NA,PHYSICIAN ASSISTANT
S_S21_AVG_CLAIM,0.05,7.028966482266473e-4,0.0018130039011953361,0.0026838432635534087,5048,0.5654121863799283,DIAGNOSTIC RADIOLOGY
D_7807_LAST_EXP_DT,271.5,6.879309620325762e-4,2.6922666074410994e-4,5.367686527106817e-4,NA,NA,MALAISE AND FATIGUE
S_S70_AVG_CLAIM,0.05,6.825762325037248e-4,0.0016576922551453128,0.003757380568974772,1154,0.1292562724014337,PSYCHIATRY
D_7820_AVG_CLAIM_CNT,0.05,6.823788079243438e-4,0.0019024165132672625,0.001610305958132045,1812,0.20295698924731181,DISTURBANCE OF SKIN SENSATION
G_659917_AVG_CLAIM_CNT,0.65,6.736788904939992e-4,0.0015927989363048634,0.001610305958132045,5265,0.5897177419354839,HYDROCODONE COMBINATIONS***
G_034000_FIRST_EXP_DT,5166,6.708678622922091e-4,0.0019525705233969556,5.367686527106817e-4,NA,NA,AZITHROMYCIN***
G_659917_FIRST_EXP_DT,823.5,6.454082146491688e-4,8.364873185806815e-5,5.367686527106817e-4,NA,NA,HYDROCODONE COMBINATIONS***
S_S48_LAST_EXP_,0.5,6.398088500656597e-4,0.001170637781693485,0.0021470746108427268,NA,NA,NURSE PRACTITIONER
G_221000_FIRST_EXP_DT,5168,6.347011224344708e-4,0.0012637569977643995,5.367686527106817e-4,NA,NA,GLUCOCORTICOSTEROIDS***
G_797000_LAST_EXP_DT,356.5,6.333097404544301e-4,4.669577851914538e-4,5.367686527106817e-4,NA,NA,POTASSIUM***
D_7295_AVG_CLAIM_CNT,0.25,6.280379997946276e-4,8.237053097639311e-4,0.0021470746108427268,3156,0.353494623655914,PAIN IN LIMB
G_751000_AVG_CLAIM_CNT,0.25,6.095830010454082e-4,0.001551304822003723,0.0026838432635534087,4105,0.4597894265232975,CENTRAL MUSCLE RELAXANTS***
D_7225_AVG_CLAIM_CNT,0.05,6.053867377616727e-4,9.879944755291485e-4,0.0010735373054213634,1422,0.1592741935483871,DEGENERATION OF THORACIC OR LUMBAR INTERVERTEBRAL DISC
D_3599_AVG_CLAIM_CNT,0.05,5.879846969113866e-4,2.1824147177305035e-4,0.0010735373054213634,245,0.027441756272401432,(blank)
P_80048_LAST_EXP_DT,0.5,5.875331584157995e-4,7.163162634898138e-5,5.367686527106817e-4,NA,NA,"BASIC METABOLIC PANEL (CALCIUM, TOTAL) THIS PANEL MUST INCLUDE THE FOLLOWING: CALCIUM, TOTAL (82310) CARBON DIOXIDE (BICARBONATE) (82374) CHLORIDE (82435) CREATININE (82565) GLUCOSE (82947) POTASSIUM (84132) SODIUM (84295) UREA NITROGEN (BUN) (84520)"
G_797000_LAST_EXP_DT,217,5.751439991335709e-4,2.6123820685166444e-4,5.367686527106817e-4,NA,NA,POTASSIUM***
G_726000_AVG_CLAIM_CNT,0.05,5.614259034622306e-4,0.0011029943016713723,0.0021470746108427268,3510,0.39314516129032256,ANTICONVULSANTS - MISC.***
P_93010_AVG_CLAIM_CNT,0.05,5.458108520596712e-4,0.0018224845197737727,0.0026838432635534087,4045,0.4530689964157706,"ELECTROCARDIOGRAM, ROUTINE ECG WITH AT LEAST 12 LEADS; INTERPRETATION AND REPORT ONLY"
G_171000_FIRST_EXP_DT,4900,5.376640060940104e-4,9.490640339965119e-4,5.367686527106817e-4,NA,NA,VIRAL VACCINES***
G_751000_LAST_EXP_DT,72.5,5.376364312240509e-4,2.1619497337555354e-4,5.367686527106817e-4,NA,NA,CENTRAL MUSCLE RELAXANTS***
P_80048_FIRST_EXP_DT,44.5,5.357682337842935e-4,3.142634597023856e-5,5.367686527106817e-4,NA,NA,"BASIC METABOLIC PANEL (CALCIUM, TOTAL) THIS PANEL MUST INCLUDE THE FOLLOWING: CALCIUM, TOTAL (82310) CARBON DIOXIDE (BICARBONATE) (82374) CHLORIDE (82435) CREATININE (82565) GLUCOSE (82947) POTASSIUM (84132) SODIUM (84295) UREA NITROGEN (BUN) (84520)"
D_4010_FIRST_EXP_DT,5150,5.329682355304875e-4,5.758426959993176e-4,5.367686527106817e-4,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
G_797000_FIRST_EXP_DT,7.5,5.297454226039687e-4,2.7405415774999577e-4,5.367686527106817e-4,NA,NA,POTASSIUM***
D_3449_AVG_CLAIM_CNT,0.15,5.291445202294341e-4,0.0016115780766069996,0.0021470746108427268,538,0.06025985663082437,(blank)
D_V065_FIRST_EXP_DT,5038,5.275405819601222e-4,0.0015203157015203886,5.367686527106817e-4,NA,NA,(blank)
D_7295_LAST_EXP_DT,87.5,5.218440734076516e-4,1.201488560043362e-4,5.367686527106817e-4,NA,NA,PAIN IN LIMB
G_394000_LAST_EXP_DT,1272,5.194680387794732e-4,3.0494145198858743e-4,5.367686527106817e-4,NA,NA,HMG COA REDUCTASE INHIBITORS***
G_726000_FIRST_EXP_DT,5162,5.166381677498776e-4,2.1723414800594418e-4,5.367686527106817e-4,NA,NA,ANTICONVULSANTS - MISC.***
D_7295_LAST_EXP_DT,78.5,5.164623779538856e-4,6.970336221670702e-5,5.367686527106817e-4,NA,NA,PAIN IN LIMB
S_S24_LAST_EXP_,0.5,5.152448325498815e-4,2.050983256427973e-4,0.001610305958132045,NA,NA,FAMILY MEDICINE
D_4010_FIRST_EXP_DT,1423,5.12149208711051e-4,7.609895121903986e-4,5.367686527106817e-4,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
